 86	311
 83	276
 74	264
183	314
183	310
 53	309
118	257
 28	288
107	271
113	307
151	232
150	296
139	324
147	310
131	296
 85	306
 51	310
 84	296
138	277
 39	230
 62	342
122	313
 95	296
183	350
 86	298
164	310
121	281
245	363
  2	241
260	338
 73	296
186	292
182	323
112	353
205	310
170	305
  8	256
151	329
 88	323
171	315
106	302
173	285
160	317
 62	312
218	342
181	304
