101	304
103	275
101	270
101	302
101	304
104	304
113	297
101	289
145	271
119	304
101	257
150	296
140	297
101	304
133	295
101	304
115	304
101	296
124	297
101	287
102	304
101	296
106	303
109	303
101	298
108	304
101	303
112	303
101	304
104	304
101	296
105	304
107	304
112	301
101	302
111	304
101	302
101	304
101	304
107	304
102	303
101	296
105	304
101	304
138	304
110	304
