152	311
 98	287
 75	272
183	335
167	315
183	313
117	299
 71	284
145	315
166	307
151	258
150	299
166	281
164	311
138	310
176	302
 51	315
 84	296
169	275
169	287
 52	342
199	282
170	331
114	341
 78	298
146	306
124	281
179	363
  2	304
198	318
137	294
199	361
179	275
113	274
139	310
182	305
168	302
139	308
216	321
190	314
160	303
179	294
191	305
119	311
218	343
178	303
