101	304
101	297
101	304
101	304
161	304
101	304
121	302
101	297
142	297
102	304
101	304
150	301
101	301
102	304
114	304
105	302
116	304
106	304
124	303
101	304
101	304
101	295
102	304
103	304
101	298
102	304
102	299
122	304
101	303
125	304
135	297
107	304
101	304
113	302
138	302
134	292
101	302
101	304
103	304
139	304
103	303
101	300
150	304
101	304
139	289
102	304
