123	304
142	275
101	266
135	302
181	269
173	226
191	256
180	264
227	270
118	253
169	239
155	296
137	280
160	272
199	278
220	240
129	288
189	255
123	275
158	229
128	263
141	294
197	246
128	298
101	265
164	303
150	281
201	303
162	241
155	228
140	293
186	291
182	268
117	282
205	247
169	255
137	292
156	304
116	304
164	295
107	302
174	283
110	303
131	301
178	295
180	302
