 80	311
 86	275
 75	270
182	335
 49	309
 53	309
 40	277
 92	284
168	271
119	308
164	257
150	296
166	327
168	310
133	295
 35	304
 43	310
 84	318
136	276
 58	230
 62	344
 80	296
 92	307
109	303
 66	266
151	306
 88	299
245	363
  2	242
143	326
135	294
185	312
182	323
112	338
100	310
173	304
 98	257
 84	264
 87	323
171	315
159	303
173	294
186	306
 74	311
217	342
152	309
