181	245
179	265
158	266
183	291
182	216
193	225
214	256
197	263
226	270
191	240
190	229
156	228
191	259
168	271
209	224
229	240
148	280
204	256
182	275
186	229
191	234
138	281
198	236
184	253
195	265
164	304
205	280
247	303
194	239
199	228
201	231
205	245
209	268
235	247
217	241
191	246
168	250
207	259
215	304
172	295
255	276
198	237
191	302
216	252
222	288
197	293
