123	299
105	274
101	270
106	302
165	304
101	280
124	298
103	283
145	270
163	304
141	248
150	298
166	295
159	304
135	280
137	302
130	303
107	296
124	275
153	281
129	300
125	295
157	291
125	287
101	297
123	304
132	281
123	303
155	265
192	304
137	292
108	304
178	272
114	259
138	297
170	289
101	301
143	304
111	304
171	304
104	302
174	284
150	304
119	303
174	293
180	297
